 i order this for my daughter and i know it took an long time to come but when i gotten it  it was broken  when i contacted seller they asked me to take a picture to send another one but i didn t just cuz i knew how long it takes to come  ,Negative
 i was not immediately sold on wen  but with a little playing around to see what worked best for my type of hair  i grew to love it  in fact  i am on my second super size bottle of the lavender  having fine curly hair  i really needed something to moisturize and volumize  and this product works for me  i do not use as much as the bottle says to use  nor do i   wash   twice  i simply make sure my hair is soaked  then i slather a good handful or 2 all over  massaging scalp  and all the way to the ends  then add a little more water  use a wide tooth comb to comb thru and leave it while finishing the shower  then i rinse my head last  before i get out  i put a little pump full into my wet hair as a leave in i also am hooked on deva curl products  so i may vary this routine by using the deva one conditioner instead or before the wen  if i am really dry  also i use the deva gel which combined with wen really gives me full and defined curls  after using wen for months now  my hair looks healthier  it is not breaking hardly at all  granted  i am not combing it either except during said shower  if you have baby fine curls i think you might like this  as i do  it smells great  no animal testing  and even though it is a bit pricey  it seems to last  i truly love it  ,Positive
 if your looking for a full coverage  this is not for you   its light maybe medium and that s a big maybe    super watery   not my favorite  and not for the price ,Negative
 suave kids 2 in 1 shampoo and conditioner cowabunga coconut   this is good shampoo conditioner  but it can leave hair dry   but i will not deduct a star for that  because it probably depends on the type of hair you have   since this product is clearly labeled as   kids    then if an adult uses it  it might or ir might not be   perfect   for them   but even if it is not   perfect    it is next to perfect  because it does get the hair clean  and the smell is good   if it does indeed leave your hair a little dry  then i guess you just need to condition it a little more to make up for it but for kids  hair  it is   perfect     highly recommended for   kids   great product and great  trusted name brand   and great smell  ,Positive
 im not a big fan of the tangle teaser  but i like it   it s hard to detangle a tiny part without having the brush to catch on another part that im detangling  i usually see more hair on the tangle teaser than on my wide tooth comb  ,Negative
 now these are worth my money  they have a nice well  line to fit your nail up to  on them  the right sized u shape seems to fit so nicely on my nails  they are not too thick or thin  once the acrylic is over the nail and tip they are perfect something i never actually thought i would write  but i recommend these tips  i wish i would have found these years ago  ,Positive
 i think there are better ways of puffing the hair  like a very cheap kind of sponge thar has a velcro on it  but it s an ok product  ,Negative
 i thought it would take forever to straighten my thick and wavy hair with this narrow flat iron but i was wrong  it was went quickly  the iron heats up quickly and gives a nice hot press  the end results is shiny  flat  non  frizzy hair that lasts all day if it is dry and most of the day if it is rainy or humid there are videos on youtube teaching curling with a flat iron techniques how to curl my hair with this flat iron  which worked well  i have tried it before with a wider iron and got so so results with this iron i got very good results i m still practicing but the iron does a good job and it looks like i am replacing my older wider flat iron and my curling iron with this  ,Positive
the polish came on time in the mail it is beautiful on your nails  i recommend this polish to everybody i love china glaze product,Positive
 i first tried this sunscreen on a sunny day when i was outside for maybe two hours  i didn t get a sunburn  so i figured it worked fine  compared to cream based sunscreens  i really like the aerosol style  it s much easier to apply this spray to hairy arms and legs than a lotion is    no endless rubbing with this stuff however  the second time i used this stuff i was outside for most of the day  my wife and i applied it once near the beginning of our outing and we were both showing signs of sunburn after three hours  we reapplied the sunscreen at that time  but the damage was done  i don t want to think about reapplying the sunscreen that often  so i think we ll stick with the cream  the spray on stuff would be great if it actually works  but i d rather avoid a sunburn than avoid spending a minute rubbing the cream into my skin  ,Negative
 being a makeup artist i am always willing to try other things  i usually by my concealer camouflage from another well known company  so i thought since this looked like the same product & it was alot cheaper  id s give it a try  well the quality is not the same  the coverage isnt that great  it is somewhat oily  you d think that would be ok since i have dry skin but no  it doesn t work well at all  i still like my concealers to have a matte finish  this does not  every color had pink undertones  i thought that the green or yellow pots would be great to mix with the other colors or help with skin conditions on my clients but that doesn t work either  the green shows off a oily light whitish green  even the darker colors have pink or red undertones  luckily i have so many foundation colors with different  undertones  i can use a foundation with a green undertone to neutralize the pink in this concealer  i will just go back to my original company and order their concealer camouflage  ,Negative
 i m very fair skinned and this turned orange the minute i applied it   i will never be able to wear this   i m bummed that i wasted the money   if you are really fair  i would try another brand  ,Negative
 it makes you feel like a film is covering your hair  you really have to rinse this stuff out  my hair didn t feel clean or healthier either ,Negative
 i have certain perfumes for certain occasions  this i use before working out or when i m feeling sporty in general  smells &#34 eh&#34  in the bottle but smells damn delicious on the body  a classic  clean scent  ,Positive
 the   damage reducing conditioning plates are infused with avocado and conditioners that prevent moisture loss and cuticle damage   may be a gimmick but i was pleasantly surprised to find this iron to works better  straighter hair faster  than my current iron  my hair felt much  much hotter to the touch  i nearly burnt myself when touching my hair after straightening  but the hair needed fewer passes through to become straight  i will be interested to see if the   avocado and conditioners   wear off the iron over time  ,Positive
 this is the best brush ever  it s small and very dense and soft  i applies foundation beautifully  if you want that very smooth  thing layers that look almost airbrushed  this is small and i do believe there is a large version  small takes more times but means it works on the nose and around the eyes  it is very dense so foundation blends beautifully  i use it with laura mercier silk cream foundation and bb creams and it does an amazing job  the beauty blender is faster and soft on the skin   this looks even better  as you can really blend   you can use it for any cream or liquid product  i use it to apply powdered blush sometimes as it s small and i like to apply blush on a small area  as i have redness near the nose  so i don t want anything pinky even close to that area  so i can bland in small area with this  it is very well made  it feels so soft against the skin yet the very firm  it s a super dense brush and fairly stiff   this is a really well made brush  ,Positive
 i received this pretty fast which was the only plus  i plugged it in  turned it on  it came on for about 1 66587455 seconds and then shut off          hasn t worked since  waste of money and time  i will just invest on a better quality drill for a little bit more money  period  ,Negative
 the product is of a very cheap quality and quite a few of the shapes are mis shaped  they adhere fine to nails  but turn dull when top coat is applied  the gems were really cheap   and i guess  well  you get what you pay for      ,Negative
 i am an olay fan but thought it would be nice to try this brand   i have heard a lot about it on beauty blogs so i thought i would give it a go   let me say first off that this is labeled as a cream   it is not a cream  not my definition of a cream anyway    it is more like a gel   it is very sticky going on and it doesn t get absorbed into your skin   twenty minutes after applying my skin still felt like i had applied glue  and i used a moderate amount    i had to take a dry wash cloth and wipe my face because i was afraid my face would stick to my pillow as i fell asleep i also didn t care for the fragrance   it isn t overpowering but it isn t something that made me think   mmmmm  this smells good     the odor that came to mind for some reason was the soap in airplane lavatories water is the first ingredient listed and glycerin is the second listed   so  i am not surprised at that considering the consistency of the product   i don t think this product moisturizes   it acts more like a pore blocking protectant of some kind i understand some people might like this product but i just can t get on board   i will stick with the olay creams that don t break out my skin  ,Negative
wonderfulll amezing                                                     i will order more later,Negative
 the package says you ll see visible wrinkle repair results in just one week  7 nights   i ve been using this cream for 9 nights on my face and neck  excluding eyelids only  without any visible results the first evening i tried it  my face felt itchy and dry the next morning   since i was aware of the packaging warning that cautions the user about a possible reaction which indicates the product is working  i was not concerned   the irritation didn t continue on any subsequent nights so i continued to apply this cream religiously for 8 more nights  i found the cream to be somewhat moisturizing but that s all the moisturizer also has a strong smell similar to the smell of the self tanning products that are on the market but i was not bothered by this too much as it wears off pretty quickly overall  this product gets zero stars for wrinkle repair results and three stars as a moisturizer   i definitely feel there are better products on the market   i will continue to use this cream until it s finished but would not purchase this in the future  ,Negative
 i bought this at a local store but it was called   #30 darkest brown sweet cola   not   #30 soft black sweet cola   as it is stated on amazon  i m not sure if i got an old new box and they changed the name because of the results people were getting or what  on garnier s website it is still listed as darkest brown  if i was looking for soft black i might be satisfied because my hair did turn out black   which was not what i wanted  luckily my features can carry black hair but if they could not have i would be pretty devastated  i m hoping the color will fade a bit but i ll probably re dye it with a different brand and hope to add some brown depth  this hair color is very one note  very flat and not rich at all this was the first time i ve used a garnier hair dye and it will be the last  not only was the color too dark  for the box i got  but it also turned my hair into hay  i should have known better because their shampoo does the same thing to my hair and i ve thrown out their products before  but everyone is always raving about their dye so i gave in  there was nothing nourishing about the conditioner included either  i could tell it was doing nothing to help my hair while i was trying to massage it in  once i was out of the shower i had to use spray in conditioner in order to brush my hair out without feeling like i was tearing it apart  i ve been conditioning it like crazy to try to get some of its life back and cut the frizz down that was left behind i have very thick and longer hair  it comes to the middle of my shoulders  and one box only covered half of my head  i m glad i got 2 boxes just in case but even if my hair was shorter i still wouldn t have been able to cover it all  unless your hair is very thin i would advise you to get 2 boxes if you decide to try this dye i have used the new john frieda foam in color 3n deep brown black and it matched the box color depicted pretty well  it was a dark  multidimensional brown and in no way the flat black i have now  it seemed to fade fast however  so i was hoping for something with better staying power  the foam is much easier to apply as well  i did not use the garnier foam because i have not heard good things about it unlike the cream  ,Negative
 i tried this product a few months ago  i found the formula too thin and runny and difficult to spread  it was actually a little streaky   and it provided poor coverage with weak pigmentation  i even shook it to mix it  also  the colour did not match my skin tone  i m peachy toned  and the lightest tone made me look like i was wearing a mask  the only upsides i can think of are that this moisturizer contains sunscreen and i liked the herbal smell to it and the fact that it had natural ingredients  i think i ll stick to my korean bb creams though  ,Negative
 my foot   if you have any kinds of allergic or sensitivity to scents put this product back   i have migraines and triggers most always center around smells  although this product might be ok and i just mean ok  the smell makes it quite nauseating   if you like the scent thieves then go ahead and try it i just couldn t get around that smell   when will manufacturers get that   if we put it on our face which is alot of the time sensitive anyway  why do they keep flocking us with smelly products   most people know that if it has a scent in it the product most always has alcohol too but  for the sake of a review i will tell you this   i did give this product a try and after washing my face before i went to bed with my normal cleanser and my face being totally void of anything  i applied this cream  it does have a nice texture and creaminess to it   it went on well and felt clean and not at all greasy   very nice   but then this   it never dried or went in   it stayed on top of my skin and got very sticky within a period of about 10 minutes and the cream was still sticky when i woke up the next morning   my whole face was sticky this claims to be an am pm cream but if it stays on top of my skin during the night i m sure it will do the same during the day and my face will be sticky underneath my makeup   but  no i didn t try it during the day   i don t even want this cream on my hands   the scent itself isn t worth the usefulness of the cream  ,Negative
 this serum aborb pretty fast after applying and you don t feel oily at all  i haven t tried it for a long time but i think it makes your skin smooth and feel well  the circle takes time to dissappear i think  customer service is good  so don t worry  they have registered delivery update i don t think the product works  it seems like water to me  i don t see any change  ,Positive
love this got them pretty fast and thw size of this are great   and the price is so good too   i got three and i am very happy with it  ,Positive
 i purchased this after it was recommended by a specialist at bloomingdale s   i am in my early 30s have combination skin  dry for the most part  but an oily forehead    my skin is not sensitive by any means   i used this as directed and it made my skin worse than it has ever been   my chin broke out in severe acne  which i normally do not have   while the rest of my face turned red and splotchy  almost like a rash    it also left most of my face feeling itchy   i went from using just powder on my face to having to use full coverage make up to cover up the mess this left   luckily  i was able to return it to the store for a full refund   it s been almost a week since i ve stopped using it and i m still working on repairing the damage this caused to my face   i would not recommend this product to anyone   and  i m steering clear from this company all together  ,Negative
 in order to be fair  i want to state first that i have long  thick  auburn hair  there is a bit of curl to it  very much so when it is short  and my hair will stick out in a hundred different directions on a humid day  thanks  mom    so  while this hair stick is absolutely stunning  i had to use other products  and clips  to complete my look  especially considering that my usual hair routine is to chuck it into a ponytail and braid it design & usehair sticks date back many centuries  especially in the far east  as japanese women  especially during the edo period  would put their hair into elaborate up dos and use hairpins  as well as other hair accouterments  to keep their style from falling out  during that time  hairpins were also a status symbol  with the wealthiest women having them made in various fine metals with elaborate details  in terms of using the hair stick  nothing has really changed in modern times  this pin functions the same as those created centuries ago  although it is infinitely cheaper than one made of pure jade  for instance as you can see from the picture  this hair stick is a bronze gold color with colored rhinestones  a raised filigree  and a chain that dangles from the head of the piece  if looking at the hairpin from the front  meaning  the side with the rhinestones for decoration   the gems are set to look like leaves circling counter clockwise on a vine  on the left side there are two large and two medium sized gems used to create the wings of a butterfly  the tips of the antennae on the butterfly also have rhinestones  the chain actually dangles from a secondary loop in the chain  resulting in two ends  each end has a different stone  one is a larger teardrop and the other is a small  faceted amethyst qualitythe quality of this hair pin is what amazes me  especially considering the low cost  it is not easy to tell from the vendor s photo of the piece  but the detailing on this piece is beautiful  it weighs a bit  coming in at 0 953 oz   27 03 g    and feels like it could withstand a lot of abuse  while it is heavier than i expected  it is still lightweight enough to hold a bun in place without pulling itself out of my hair  the only complaint that i have is that you have to be careful with the chain that dangles from the head of the hairpin  it sometimes gets tangled in my hair and i have to gently coax it out for fear of snapping the chain  or pulling out my hair  i said it before  but let me say it again  this hair stick is gorgeous  as a comparison  i bought some   chopsticks   for my hair that were made by goody  they were some sort of amber colored polymer  and they cost me more than this metal hairpin  the goody brand had some grooves along the middle parts of each stick in order to keep them in place and not slide out of your hair  while this pin doesn t have that  the raised filigree up and down the length of the stick serves the same purpose overallwhile some may consider this hairpin a bit ostentatious  i consider it a beautiful accessory to any outfit  whether you want to add a touch of elegance to your hairdo or just like it for its great construction to keep your hair in place  this piece is definitely worth the wait to have in your jewelry box  combined with other items that the vendor carries  you can have a rhinestone bracelet in the shape of a peacock  two barrettes with a beautiful swirl  with more rhinestones  of course    and a lovely rhinestone owl necklace to finish off the ensemble  conversely  if you want to take the more modest approach  just wearing this hair stick for the practical purpose of maintaining your messy up do makes this piece a must have  with the free shipping and insanely low cost  as long as you can wait for the item to arrive from china  it took about two weeks   what do you have to lose  worst case  if it is not to your taste  it would make a beautiful gift to someone you care about so what are you waiting for  order a hairpin for yourself and a few for your friends for a great stocking stuffer or as a birthday present  you will love it ***ps  i uploaded some of my own pictures of the hairpin in order to better explain the item description that i typed  above *** ,Positive
 feels good on and does not aggravate my acne prone skin   provides enough coverage to even out skin and offers some sun protection   have been using this for years  recently the packaging changed    tried other drug store brands and other neutrogena bases but i always come back to this   just wish cvs and walmart would carry more than 8 colors where i am     i ended up buying two colors and mixing   it s a bit of a pain and more expensive in one go   other stores used to carry more colors but  even then  neutrogena colors tend to be too pink for me     i don t love my yellow y complexion but i want my makeup to blend rather than look like a mask with a different skin color from the neck down  ,Positive
 this color is a little darker and more sparkly than i had anticipated  but it s a good product  i probably would repurchase in another color  ,Positive
 i have been using this for 2 months and it is amazing  my skin looks and feels brighter and smoother   i have some stubborn dark sun spots that are taking longer to fade but nonetheless this product does work  you are only supposed to use it for 3 months then give your skin a rest and then other products will do fine for maintenance   this product also has glycolic in it which keeps my skin clear and refines my pores as well   i love all of the image skin care products just make sure when you purchase through amazon that it has an original seal around the opening of the bottle to ensure that it is authentic  ,Positive
my hands down favorite favorite lotion  this lotion is non greasy but absorbs really well into dry thirsty skin without feeling thick or sticky  the scent is very natural and light so there isn t any irritating perfumes or bothersome smell to it  and the best part is the lotion lasts all day so you won t see scaly skin a few hours later  the best time to apply is after a shower and you re good to go but it s great anytime  i use it all year round    and the price is cheap on amazon compared to regular stores ,Positive
 this is not any softer than any other cheap powder brush i ve used   the bristles are some kind of dyed animal fur but nowhere on the internet on on the company site could i find out what kind   i suspect goat   certainly nothing special   the bristles have an overwhelming smell   moth balls plus dry cleaning fluid   really strong fumes   and finally  when i pulled the brush from its plastic pouch the black plastic and white plastic sections came unglued very cheap  smelly  below average makeup brush  ,Negative
 this deep conditioner did not outperform the drugstore brands   or at least not for my hair type  i am caucasian with bleachy blonde hair that is very dry & damaged  i was hoping that this project would help mend it  and in fact  i was kind of concerned that this product would actually be   overkill    i was disappointed  my hair was no more silky or detangled than when i ve used cheaper deep conditioners from lines such as garnier fructis or loreal s sulfate free line   i have no problem spending money on a good deep conditioner  and that s what i was looking for   maybe this product works better on other hair types  but i wanted to write this review for anyone with my hair type who might be considering it  it just didn t work on a positive note  the fragrance of this product is very  very strong when it is in the container  but it does not over perfume your hair  ,Negative
 the number 2 ingredient in this toner is sd alcohol which does a great job of immediately degreasing your skin  but in the long run  it will cause your oil glands to produce more oil to make up for the drying effect of the alcohol  i like that it has aha and beta hydroxy acids  but looking for another toner without alcohol  any suggestions  i ve tried the neutrogena alcohol free toner and need something a little stronger for my slightly oily  more acne prone skin  ,Positive
 i bought this thinking it seemed too good to be true    and i was absolutely correct   i was getting married and i wanted to be sure i could zap any zit that might try to pop up just before the wedding  so i got the disposable version   i had a zit on my neck and we used it on there and it felt like someone was putting a cigarette out on my neck   i have tattoos  several of them  so i m not a wuss when it comes to pain  but this did hurt   i tried it on another one and it just felt warm    i don t know why it was so inconsistent anyway  there are so many rules on the kind of zits it can and cannot be used on   basically narrowing it down to nothing   if the zit has a whitehead   you can t use it   if it s one of those deep down iceberg types  you can t use it     i tried it every chance i got and it never ever had any effect on them   i may as well have done nothing   i don t have bad skin either    i get one or 2 here or there like once every few months  so it really should have worked for me according to its instructions don t waste your money   it does absolutely *****nothing***** whatsoever  ,Negative
 this stuff really does a good job of controlling breakouts  i tried it on a spot that was coming out and the next day the redness was quite reduced  it won t completely get rid of the pimple  well not in my case but helps reduce it and along with the other products in this line  drys the acne out faster  ,Positive
 this item was exactly as it was described and i am happy with it  i would buy again  thank you ,Positive
 i did not like this product   it made my hair hard and brittle  did not do anything for my hair  ,Negative
 i recently started breaking out on my cheeks and jawline which was never a problem area when i was in my teens  this works if you use it just like the directions say  on clean skin  once a day initially then increase to several times daily  on day two i use it like every 2 hours it makes the pimple or  in my case  underground monster  less visible and less irritating  it gets rid of any pain or soreness that makes me want to pick and pop  after day two it completely disappears honestly  the best thing about this product is that it makes me keep my hands off my face which is likely why i break out in the first place  oh  and i started changing my pillow case every night  ,Positive
 garbage  i would give it no stars if i could this product stick to your nails and have to be soaked of to be removed  it s not a form because other forms pop of when dry  do not buy  terrible product  ,Negative
 various sizes of black and white hex shapes  bars and dots  whirled away in a clear lacquer   fun in a bottle   looks great when applied over a candy red apple  sparkling nail color   works best when pick shapes out and apply with a stylus or orange stick before brushing on   thick consistency works to level out chunks   like confetti for nails  ,Positive
 well  apparently  i m not sophisticated enough for this perfume  because it smells amazing on my mom and rather boring on me  so  i bought her a gift set with the eau de toilette and she loved it to me  and i have no idea what notes are in it  it s a very sharp scent  it has a hint of rose or rose pepper that gives it a quite feminine air  yet with no sweetness  i think it is better for summer time  because it s rather   cold   and fresh  definitely a very sophisticated perfume  ,Positive
 on a daily basis  i have used old spice high endurance anti perspirant & deodorant  invisible solid  pure sport  3 0 oz  old spice high endurance invisible solid pure sport scent anti perspirant & deodorant 3 oz twin pack   for as long as i can remember   anything else i tried would cause a red  burning rash inside both of my armpits   i ve tried sample after sample of antiperspirant and i ve always experienced the same reaction   i felt like a slave to old spice high endurance pure sport   it has always been inconvenient for me when i travel   i had to use only this product   not every pharmacy  convenience store or grocery store carries it   furthermore  it had to be the white solid   sometimes  the gel would also give me a rash fortunately  the amazon vine program sent me the dove men+care cool silver antiperspirant  2 7 oz   it doesn t give me a rash  despite the fact that it has a strong formula that provides 48 hour protection against odious perspiration   it only needs to be applied once in the morning   in fact  i ve forgotten to apply it in the morning after taking my shower and i still felt protected and dry all day   this deodorant  therefore  is highly recommended for busy men  like me  who lead very active lives   it has a masculine appearance and a pleasant masculine scent that reminds me of my old spice high endurance pure sport   it is marketed for the athletic man with its sleek  easy to grip design   it can easily be carried in a shaving kit also  i have gone to special events in the evening  such as the recent wedding of my girlfriend s niece  and reapplied the dove cool silver antiperspirant in order to give me confidence that i was still protected and would remain protected throughout the evening    at the wedding  there was dancing and i sweated a lot    i didn t have to worry about my skin becoming too dry or flaky   this dove antiperspirant has moisturizers   the white solid antiperspirant stick is extremely easy to lower and raise due to its large base which completely swivels to the left or right   turning it counterclockwise raises the stick and turning it clockwise lowers it   i also love the fact that   made in usa   is clearly stamped on the bottom the dove men+care cool silver non irritant antiperspirant costs nearly twice as much as my old spice high endurance  pure sport  anti perspirant & deodorant  but it is worth the extra price   also  i like knowing that i m not limited to only using old spice high endurance pure sport   there are other brands on the market that won t give me a rash   deodorant is one of those hygiene products  such as toothpaste and shampoo  that one must use in order to face the public   if i need to make budget cuts  i ll simply stop using luxury products such as expensive face lotions and body washes joseph b  hoyos ,Positive
 this is a pretty blue but i have the sparkly harmony christmas set of 5 colors   gold  silver  green  red & blue unfortunately  and i think this is very sneaky   this is the exact same color as   holiday party blues     i have a whole bottle of that blue and now i have a whole another color of blue which is the same   i don t want two bluesthat are exactly alike   yet now i m stuck with them the description of this color should say it s the same color as   holiday party blues    in the event that someone might have the christmas set already   if this blue is all you wanted  then you could buy this and only this i repeat   if you have the christmas set of harmony gelish  don t buy  cause the two blues are the same  ,Negative
 but i don t feel that it had any positive effect on my face  i don t see any results  but it s possible that i didn t use it enough  ,Negative
 it seems this product did not serve well after repeated use   despite the claim of non irritant  it did cause such and use has been discontinued while many have found this to be quite effective and gentle  one can only judge on personal experience  skin sensitivity and body chemistry in addiiton  warnings on the back on the antiperspirant included   consult a doctor before use if you have kidney disease  ,Negative
this lotion lasts longer than any bath and body works or victoria s secret lotion  i had used the lavender one when i was away on vacation and noticed how long it lasted  couldn t find the lavender in stores so i went with the cherry blossom  it has the best scent ever and last so long i didn t even have to spray my body splash on after  it has a nice light scent that lingers for hours ,Positive
will not repurchase again sorry   but i did not like the smell   i did not like putting all of those chemicals in my hair,Negative
smells funny but does the job  my lashes never fall off  i can shake my head at a rock concert and head bang all i want and my lashes wouldn t fall off ,Negative
 these hard bristles don t grab hair  so it makes curling and drying almost impossible  i returned it  i don t see how this could work for anyone  ,Negative
 i have purchased this color from the store before and it came out great  a deep  bright red   but when i ordered it on amazon  nope   my hair came out an ugly brown  my hair was already a medium brown    the mixture went on red but my hair didn t come out nowhere near that color  and that usually happens when the product has been sitting forever   yes  i left it on the recommended amount of time  ,Negative
great for thick and curly hair  it tames all the frizzes and leaves your hair soft and smooth  great conditioner,Positive
i decided to try this pads after reading the other reviews   i have to say that i actually think they might be helping   it s nothing major but it s enough of a difference to keep me using them in the hopes that my wrinkles will improve    maybe it s just me but i m hopeful so i would definitely consider trying these   i think if you are a bit younger it might work a lot better than it does for this older gal ,Negative
i love chi irons and hair products and this iron is no exception  it is thin so you can get in waves and makes your hair so smooth and beautiful ,Positive
don t ever buy another manicure brush from a beauty supplier  this is the best value for your money and is the exact same quality product ,Negative
 waste of money they don t work all 4 sides are the same  except for the colors  even if there was a noticeable difference in the 4 sides  there is no way to know which order to use the sides in i threw them in the trash  ,Negative
 this curling iron heats up so fast you can adjust the heat settings manually to your preference  as well as that it heats up to 450 degrees the bad thing 1  it makes your hair smell bad  and also it doesnt create any curls  only gives volume  but then hair goes flat  ,Positive
 i love this product  it s great for detangling  in leave conditioner and deep conditioning  it s a little pricey but it s worth it  ,Positive
 doesn t do anything at all  it does keep your skin moist  but it doesn t correct anything  it s too expensive for not keeping up with promises ,Positive
this is a great stamper  works well w multiple brand polishes and plates  the double end is handy for full nail patterns or single stamp designs  the length of stamper is easier to handle than other stampers w a small handle  would buy again and recommend ,Positive
 the product was not what they said it was going to be the tips are not curves they come just like a press on nail kind of i wont be using them  the only reason i am not sending them back is because i really dont want to deal with a hassle ,Negative
 wonderful product   it s been effective for clearing breakouts  reducing heal time and severity  and it s light and moisturizing   i still need to use my regular moisturizer in some spots  but not as much now  also  i have sensitive skin that turns red easily  but i ve not had any issues at all with the body shop tea tree products  this lotion also doesn t smell bad and i read the ingredients to make sure there aren t any pore cloggers or irritants contained   i m happy to say i did not find any comediogenic ingredients   also you get a lot of product for the price  it s about 1 7 oz  and it lasts a long time for me   i ve been using my last bottle about a month  everyday  and i m not even getting close to running out yet  i hope the body shop never discontinues the tea tree products  ,Positive
 i just purchased this cleanser and found it to be harsh  i have good skin  but it s sensitive and was quite disappointed to find my skin very tight and dry after using it  i think it s better suited for normal to oily skin if you want a high quality skin exfoliate that doesn t leave your skin dry  check out louisebianco com   they make a product called derma polish   it s not listed on their website so you have to call them to order it   it s about $25 but it s remarkable in that it removes dead skin and leaves your skin feeling moist and looking great  ,Negative
 i have been looking for the perfect eyeliner for a few years one that doesn t smudge or cake around my eyes after 8 hours after  trying urban decay  i no longer need to look for the perfect eyeliner it lasts all day and still looks great when i get home after a long day  ,Positive
 i am a 50 year old man who struggles with facial rosacea  i am constantly on the hunt for a lotion that will soothe my face without irritating my skin  many of the lotions that i have tried make my face burn and itch  dove s new men care sensitive face lotion is a godsend  it goes on easily and spreads readily upon my face  it is a thicker lotion  but if you get your face wet before applying lotion it thins it out and you don t need to use very much  it absorbs into the skin quickly and dries without leaving a greasy feeling  it keeps my face feeling soft and supple all day long without causing any of the redness that has plagued me for year  i highly recommend this product for anyone who struggles with skin issues  it s very gentle yet effective  ,Positive
hair loves this stuff   best hot oil treatment product for my natural hair   it contains henna so be sure to deep condition after washing it out ,Positive
 this lotion seems to just sit on the surface  does not penetrate or soften  my hands just end up looking shiny  ,Positive
 for the price  this is just okay   it really didn t do anything to my hair so i definitely woudn t buy it again   regular leaving in conditioners work better  i thought that this would be quick and easy  which it is  but with virtually no results  would not buy again because it s a waste of money  ,Negative
 love this moisturizer   i have very dry  prematurely aging skin   everything about this moisturizer is wonderful   good  thick texture but still absorbs completely   does not irritate my skin   gets rid of that tight feeling  and leaves my skin feeling incredibly soft and smooth   i also love that since the last tube i bought  did i mention it lasts forever    dermalogica has removed the parabens from their formulas   love  love  love   and love the amazon price  ,Positive
 very nice  a little heavy  i get one of these cheap hair things for my wife every couple of weeks  takes a while for delivery but well worth the price  ,Positive
this product didn t work for me at all  it made my hair look like it was just covered in dust  worst it got everywhere in my bathroom  i applied it only once & threw it away ,Negative
 made from cheap plastic and imperfection is highly visible after applying polish  i use it for gel polish that requires led lamp curing  the oval shape doesn t fit most at home lamps  so only the skinny side can be used  this item was shipped from hong kong and it took almost 2 months to arrive  ,Negative
 you think you re getting a great facial scrub  but it s actually resurfacing  these are amazing little disks  one side soft the other a more loofa  don t forget your neck  ,Positive
 i m testing long curly hair against a very humid environment here in dc  and i haven t seen any difference between using this product and going without it   i will not spend the money on it again because it doesn t fight the frizz as i expected it would  ,Negative
 i just don t like this  the scent is supposed to be subtle  but it s overpowering to me and neither manly nor pleasant  it seems to do a well enough job cleaning and rinsing off  but that can be said of just about any body wash product  or soap for that matter   i m not really liking it for washing my face either  i use a different dove product for that  as it really doesn t seem to get deep into the pores  my skin feels about the same  i ll finish this bottle  but this won t make me quit buying old spice   it does what it s supposed to do  but i can t get past the smell   it s just not for me  ,Negative
i bought this thinking it would be less concentarted and also easy to apply than the original one  treid for 2 days and it gave bad eczema on my todller  stopped using this for 2 days and its all gone ,Negative
read the reviews and really thought this would be a great product   if you have wrinkle skin on your eye lids forget about buying ,Negative
 it smells very good  it just doesn t last long at all   i ve had bath & body works body sprays that have lasted longer than this  do better  taylor swift  do better  ,Positive
 i am a 42 year old female with fine brown hair that is colored blond  and cut in a bob to just above my shoulders   all of the women in my family have fine hair  which gets sparse in their older age   up until this year  this has not been a problem as my hair was fine but it wasn t falling out so i could just use volumizing products to give it the volume that i needed but  earlier this year  i noticed that my hair started falling out   turned out that it was due to undiagnosed hypothyroidism   the doctor put me on meds which leveled out my thryoid  and my hair stopped falling out  which was great but  i noticed that my hair never grew back from when it fell out initially and it s very thin in the front and temple section   i am trying to decide how to address this   rogaine   i bought the nioxin starter kit for my style of hair but haven t tried that yet   so  i thought  thickening spray   sounds like a good option to get started   i read the reviews and thought that it was worth a shot i only used this once as it was useless   basically  it looks like water   it has the color and texture of water   the only reason why i knew that it wasn t water is because it has a slight chemical smell to it  which goes away when it s dry    but  it did absolutely nothing to thicken my hair   it was like i sprayed water on it it didn t say that it was a product that built up on your hair  like some thickeners need to do over a few weeks using it daily  so i assumed that i would be able to notice a difference after one usage   i don t know   maybe the directions need to be more clear  maybe i used it wrong   for me  i might as well have sprayed water on my hair in summary  i will not be ordering this product again   i would have returned it  but since the purchase price was only about $7  it wasn t worth the return shipping cost to do that  ,Negative
i like this moisturizer it is light yet effective  i have acne prone skin and i can use this w o suffering breakouts  i highly recommend this entire line for acne and or pigment challenges  i use this as my evening moisturizer and use the oily skin sunscreen moisturizer in the mornings  although if you have a separate sunscreen you can use this during the day since it is light ,Positive
 this stuff is amazing  it gives me just enough color to look like i laid out in the sun but doesn t turn me orange  however you will start to get a little orangey brown looking if you keep re applying too much  my recommendation  do it two days in a row and then start doing it every other day just to keep up the color  unless you don t shower every day then just do it on the days you shower after exfoliating   i love the mitt because it makes everything go on even  ,Positive
 this is not what i expected  the oil is nice and no problems  just the scent is not what i remembered  to be fair  it is probably me not the product  ,Negative
